CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
385	Edam-Volendam	7	5.980,00	1.933,00	950,00	253,67	189,00	4.583,00	0,00	0,00	2,00	2.029,12	36.917,00	1.555,98	0,00	0,00	0,00	6.792,00	12,00	5.168,30	176,22	1.348,00	33,00	2.246,00	13.670,00	34.750,00	14.000,00	121.635,75	7.452,00	21.656,39	1.047,41	29,00	39,15	184,00	250,24	303,00	2.240,00	31,00	0,00	0,00	7.366,95	5.457,00	524.300.000,00	502.950.000,00	5.230.800.000,00	1,00	0,00	0,00	0,00	16.283,00	22.144,88
388	Enkhuizen	7	2.535,00	2.330,00	2.330,00	294,00	210,00	3.532,00	0,00	0,00	1,00	2.026,79	18.895,00	900,30	0,00	0,00	0,00	3.477,00	1,00	2.120,50	0,00	1.194,40	37,00	1.494,00	9.780,00	19.110,00	11.570,00	34.386,24	1.668,59	12.647,71	1.038,36	24,00	28,80	101,00	124,23	230,00	10.000,00	0,00	0,00	54,00	1.529,44	1.264,00	296.100.000,00	285.600.000,00	2.302.400.000,00	1,00	0,00	0,00	0,00	9.047,00	11.127,81
1942	Gooise Meren	7	12.060,00	6.822,00	651,00	798,67	199,00	10.601,00	0,00	0,00	3,00	3.167,31	60.370,00	3.019,80	0,00	0,00	0,00	13.705,00	9,00	1.053,00	502,90	3.107,20	39,00	6.561,00	39.440,00	60.530,00	38.760,00	45.571,94	3.224,93	53.273,72	292,87	16,00	16,64	261,00	266,22	1.283,00	2.100,00	27,00	0,00	0,00	4.262,14	4.138,00	672.350.000,00	647.500.000,00	12.898.800.000,00	1,00	0,00	0,00	0,00	27.892,00	28.449,84
392	Haarlem	7	28.305,00	30.680,00	30.680,00	3.355,67	729,00	35.379,00	0,00	0,00	1,00	13.215,71	167.636,00	3.687,84	0,00	0,00	0,00	32.775,00	2,00	9.686,40	6.130,94	9.230,40	187,00	31.037,00	228.090,00	185.250,00	208.860,00	120.382,39	1.884,68	296.589,52	8.364,63	7,00	7,56	593,00	622,65	296,00	0,00	0,00	107,00	0,00	3.087,78	2.913,00	3.176.950.000,00	3.129.000.000,00	31.103.600.000,00	1,00	0,00	0,00	0,00	80.181,00	84.190,05
394	Haarlemmermeer	7	25.675,00	4.976,00	0,00	1.925,33	713,00	22.218,00	0,00	0,00	9,00	8.998,17	163.128,00	3.462,32	0,00	0,00	0,00	32.980,00	29,00	11.447,20	2.434,50	6.140,00	129,00	34.318,00	97.740,00	148.410,00	91.340,00	135.590,36	13.301,72	104.441,28	5.294,53	287,00	335,79	880,00	1.003,20	918,00	0,00	0,00	0,00	0,00	22.867,08	19.713,00	3.996.300.000,00	3.996.300.000,00	25.964.800.000,00	1,00	0,00	0,00	0,00	67.775,00	77.263,50
396	Heemskerk	7	4.210,00	780,00	0,00	728,00	237,00	6.126,00	0,00	0,00	1,00	3.140,02	39.452,00	2.222,88	0,00	0,00	0,00	7.074,00	3,00	4.514,80	2.547,16	918,40	44,00	5.096,00	24.500,00	40.510,00	25.470,00	18.210,85	1.140,36	43.311,91	3.249,67	12,00	12,24	158,00	159,58	44,00	397,00	0,00	0,00	0,00	2.781,54	2.727,00	380.100.000,00	372.050.000,00	5.743.200.000,00	1,00	0,00	0,00	0,00	18.183,00	18.364,83
397	Heemstede	7	4.630,00	3.226,00	0,00	246,67	57,00	4.503,00	0,00	0,00	1,00	1.205,97	27.593,00	2.565,42	0,00	0,00	0,00	5.929,00	1,00	220,70	0,00	1.460,80	23,00	2.392,00	7.860,00	25.410,00	7.380,00	21.575,78	729,30	23.551,65	0,00	6,00	6,18	117,00	119,34	48,00	0,00	0,00	0,00	0,00	934,32	916,00	232.050.000,00	218.400.000,00	6.811.200.000,00	1,00	0,00	0,00	0,00	13.150,00	13.413,00
399	Heiloo	7	3.430,00	929,00	0,00	258,00	140,00	3.995,00	0,00	0,00	1,00	1.199,98	24.312,00	2.083,28	0,00	0,00	0,00	4.249,00	3,00	918,80	0,00	244,80	31,00	1.434,00	9.650,00	24.150,00	10.690,00	14.753,46	947,60	15.577,68	0,00	8,00	8,32	121,00	123,42	32,00	0,00	0,00	0,00	0,00	1.925,07	1.869,00	290.500.000,00	266.350.000,00	4.672.400.000,00	1,00	0,00	0,00	0,00	11.280,00	11.505,60
402	Hilversum	7	15.910,00	13.746,00	0,00	2.043,00	496,00	19.478,00	0,00	312,80	2,00	7.716,52	94.435,00	3.177,90	0,00	0,00	0,00	19.010,00	5,00	6.076,50	3.809,00	6.508,80	127,00	16.817,00	103.450,00	102.840,00	99.480,00	15.623,74	767,00	123.405,11	4.000,48	11,00	11,00	390,00	390,00	89,00	0,00	0,00	0,00	0,00	4.547,00	4.547,00	1.893.850.000,00	1.858.500.000,00	16.403.600.000,00	1,00	0,00	0,00	0,00	44.089,00	44.089,00
1911	Hollands Kroon	7	7.030,00	0,00	0,00	478,33	351,00	7.292,00	0,00	0,00	11,00	4.496,04	49.522,00	2.059,68	0,00	0,00	0,00	8.873,00	30,00	5.137,80	0,00	785,60	84,00	2.092,00	5.000,00	45.610,00	14.750,00	20.209,43	12.882,00	9.799,58	1.899,95	277,00	315,78	286,00	320,32	1.782,00	10.000,00	0,00	0,00	0,00	40.396,37	35.749,00	1.213.100.000,00	1.213.100.000,00	5.811.200.000,00	1,00	0,00	0,00	0,00	21.923,00	24.553,76
405	Hoorn	7	9.825,00	3.299,00	3.299,00	1.435,33	882,00	13.040,00	0,00	0,00	1,00	7.055,20	75.645,00	2.610,30	0,00	0,00	0,00	14.580,00	1,00	6.675,50	2.561,26	5.741,60	169,00	12.295,00	84.560,00	84.870,00	86.230,00	142.614,96	2.759,71	60.140,13	5.140,45	3,00	3,69	358,00	458,24	132,00	3.152,00	0,00	0,00	46,00	2.618,74	2.062,00	1.101.450.000,00	1.088.850.000,00	9.673.600.000,00	1,00	0,00	0,00	0,00	34.743,00	44.471,04
406	Huizen	7	6.110,00	1.923,00	0,00	651,00	205,00	6.832,00	0,00	0,00	1,00	3.318,69	41.193,00	2.476,42	0,00	0,00	0,00	7.589,00	5,00	3.290,70	987,50	1.860,80	50,00	5.112,00	27.480,00	44.090,00	27.700,00	8.337,52	472,00	39.783,20	1.303,88	5,00	5,00	169,00	169,00	751,00	0,00	0,00	0,00	0,00	1.581,00	1.581,00	402.150.000,00	385.350.000,00	7.114.000.000,00	1,00	0,00	0,00	0,00	19.331,00	19.331,00
1598	Koggenland	7	3.465,00	0,00	0,00	184,33	174,00	2.989,00	0,00	0,00	6,00	1.335,43	23.587,00	946,78	0,00	0,00	0,00	4.466,00	19,00	2.021,30	0,00	0,00	44,00	1.052,00	1.190,00	16.620,00	1.370,00	24.522,40	7.612,38	4.400,93	407,48	65,00	82,55	135,00	168,75	295,00	55,00	0,00	0,00	0,00	10.233,66	8.058,00	349.650.000,00	311.500.000,00	3.110.000.000,00	1,00	0,00	0,00	0,00	9.912,00	12.390,00
415	Landsmeer	7	2.135,00	0,00	0,00	119,33	44,00	1.491,00	104,80	0,00	1,00	615,77	11.661,00	599,34	0,00	0,00	0,00	2.406,00	6,00	733,90	0,00	0,00	13,00	1.300,00	450,00	6.820,00	380,00	46.850,55	5.205,74	5.151,65	214,92	8,00	9,76	51,00	63,75	406,00	0,00	0,00	0,00	0,00	2.737,68	2.244,00	105.000.000,00	98.700.000,00	2.288.800.000,00	1,00	0,00	0,00	0,00	4.944,00	6.180,00
417	Laren	7	2.720,00	1.634,00	0,00	96,67	33,00	1.996,00	0,00	0,00	1,00	424,61	11.439,00	1.550,66	0,00	0,00	0,00	2.167,00	1,00	546,10	0,00	1.418,40	9,00	953,00	1.420,00	9.690,00	1.430,00	626,79	68,00	6.506,76	0,00	2,00	2,00	75,00	75,00	2,00	0,00	0,00	0,00	0,00	1.239,00	1.239,00	192.850.000,00	185.500.000,00	3.986.000.000,00	1,00	0,00	0,00	0,00	5.820,00	5.820,00
420	Medemblik	7	6.780,00	1.776,00	803,00	460,00	400,00	6.349,00	0,00	8,40	6,00	3.801,14	46.002,00	1.920,88	0,00	0,00	0,00	8.576,00	24,00	6.139,80	0,00	337,60	104,00	2.822,00	12.490,00	41.890,00	15.380,00	72.042,43	11.160,50	10.844,06	2.088,70	96,00	124,80	316,00	407,64	615,00	10.000,00	31,00	0,00	0,00	15.733,90	12.103,00	821.100.000,00	777.000.000,00	6.001.600.000,00	1,00	0,00	0,00	0,00	20.538,00	26.494,02
431	Oostzaan	7	1.395,00	797,00	0,00	93,67	37,00	1.245,00	0,00	0,00	1,00	593,04	9.694,00	464,36	0,00	0,00	0,00	1.810,00	3,00	840,60	0,00	0,00	0,00	898,00	340,00	5.470,00	280,00	68.772,26	4.689,68	4.446,08	155,17	3,00	3,57	48,00	64,32	451,00	0,00	0,00	0,00	0,00	1.433,44	1.156,00	149.450.000,00	145.600.000,00	1.636.400.000,00	1,00	0,00	0,00	0,00	4.163,00	5.578,42
432	Opmeer	7	1.870,00	0,00	0,00	89,67	96,00	1.735,00	0,00	0,00	1,00	893,36	12.199,00	586,06	0,00	0,00	0,00	2.216,00	6,00	1.340,10	0,00	0,00	26,00	510,00	2.050,00	11.310,00	2.540,00	7.366,86	2.002,60	2.943,72	290,36	31,00	38,44	83,00	101,26	49,00	0,00	0,00	0,00	0,00	5.141,04	4.146,00	189.000.000,00	171.500.000,00	1.569.600.000,00	1,00	0,00	0,00	0,00	5.304,00	6.470,88
437	Ouder-Amstel	7	3.210,00	0,00	0,00	170,33	58,00	2.498,00	0,00	85,00	2,00	867,90	14.447,00	606,18	0,00	0,00	0,00	2.881,00	3,00	345,30	262,96	68,00	10,00	2.531,00	390,00	6.490,00	300,00	36.650,55	2.585,56	8.351,49	156,99	14,00	20,86	83,00	120,35	178,00	0,00	0,00	0,00	0,00	3.552,00	2.400,00	353.850.000,00	353.850.000,00	2.848.400.000,00	1,00	0,00	0,00	0,00	6.464,00	9.372,80
439	Purmerend	7	11.610,00	1.496,00	1.496,00	1.516,00	646,00	15.431,00	0,00	0,00	2,00	8.093,75	95.168,00	3.834,92	0,00	0,00	0,00	17.019,00	4,00	9.533,20	2.379,84	3.138,40	96,00	18.412,00	88.350,00	99.320,00	85.570,00	98.663,89	7.458,60	94.540,58	4.736,87	66,00	81,84	349,00	432,76	310,00	0,00	15,00	0,00	0,00	11.597,72	9.353,00	1.270.150.000,00	1.212.400.000,00	13.586.800.000,00	1,00	0,00	0,00	0,00	43.427,00	53.849,48
441	Schagen	7	6.835,00	845,00	845,00	481,67	273,00	7.514,00	0,00	0,00	8,00	3.545,35	47.744,00	3.211,36	0,00	0,00	0,00	8.326,00	22,00	4.525,60	1.350,52	2.151,20	63,00	2.596,00	17.000,00	44.710,00	21.140,00	31.061,36	7.712,84	19.333,21	896,38	143,00	174,46	302,00	359,38	412,00	1.547,00	6,00	0,00	0,00	20.458,18	16.769,00	686.000.000,00	630.350.000,00	6.522.400.000,00	1,00	0,00	0,00	0,00	25.405,00	30.231,95
532	Stede Broec	7	2.195,00	1.132,00	0,00	211,00	222,00	2.972,00	0,00	0,00	1,00	2.079,95	22.217,00	1.189,98	0,00	0,00	0,00	4.252,00	1,00	3.588,30	861,30	1.280,80	52,00	1.389,00	13.420,00	23.840,00	15.520,00	67.811,65	2.583,18	11.251,97	1.288,61	18,00	23,04	113,00	142,38	116,00	80,00	0,00	0,00	0,00	1.830,07	1.441,00	212.100.000,00	199.500.000,00	2.726.800.000,00	1,00	0,00	0,00	0,00	9.568,00	12.055,68
448	Texel	7	2.730,00	636,00	0,00	132,33	82,00	2.772,00	0,00	0,00	5,00	1.001,52	13.815,00	911,10	2.500,00	6.315,00	5.000,00	2.138,00	22,00	1.578,50	37,62	473,60	35,00	661,00	2.170,00	13.160,00	7.620,00	2.999,63	3.487,53	5.506,32	467,95	60,00	60,60	120,00	120,00	288,00	10.000,00	0,00	0,00	0,00	16.364,02	16.202,00	338.450.000,00	338.450.000,00	3.346.800.000,00	1,00	0,00	0,00	0,00	11.169,00	11.169,00
450	Uitgeest	7	1.715,00	841,00	0,00	143,00	71,00	1.672,00	0,00	0,00	1,00	726,36	13.400,00	388,00	0,00	0,00	0,00	2.541,00	1,00	330,00	0,00	0,00	13,00	933,00	1.970,00	11.100,00	2.110,00	21.064,87	1.819,20	6.433,18	147,85	9,00	11,16	64,00	68,48	315,00	0,00	0,00	0,00	0,00	2.296,80	1.914,00	138.950.000,00	132.650.000,00	2.086.000.000,00	1,00	0,00	0,00	0,00	5.859,00	6.269,13
451	Uithoorn	7	4.410,00	0,00	0,00	340,67	156,00	4.630,00	0,00	0,00	1,00	2.168,22	31.685,00	1.047,90	0,00	0,00	0,00	6.491,00	2,00	2.331,50	653,40	1.850,40	40,00	6.648,00	10.310,00	30.840,00	9.550,00	146.937,47	3.525,12	20.157,62	1.284,38	44,00	58,96	130,00	179,40	138,00	0,00	0,00	0,00	0,00	2.453,44	1.804,00	772.450.000,00	754.250.000,00	4.716.000.000,00	1,00	0,00	0,00	0,00	13.722,00	18.936,36
453	Velsen	7	8.840,00	10.063,00	0,00	1.330,33	505,00	11.758,00	0,00	0,00	1,00	5.877,64	69.241,00	2.965,54	0,00	0,00	0,00	12.598,00	4,00	7.245,90	1.299,16	2.924,00	75,00	7.877,00	59.910,00	70.660,00	58.150,00	26.269,60	1.887,00	60.880,68	3.875,44	91,00	92,82	318,00	324,36	842,00	940,00	0,00	0,00	0,00	4.625,70	4.535,00	1.269.100.000,00	1.237.600.000,00	10.193.200.000,00	1,00	0,00	0,00	0,00	32.212,00	32.856,24
852	Waterland	7	2.825,00	568,00	568,00	163,33	88,00	2.593,00	0,00	0,00	4,00	1.045,35	17.525,00	1.139,50	0,00	0,00	0,00	3.277,00	11,00	987,50	0,00	239,20	22,00	1.179,00	660,00	11.060,00	620,00	36.325,65	4.410,48	5.049,23	181,86	32,00	45,12	68,00	93,84	413,00	5.954,00	18,00	0,00	0,00	7.330,59	5.199,00	135.450.000,00	130.900.000,00	2.895.600.000,00	1,00	0,00	0,00	0,00	7.697,00	10.621,86
1696	Wijdemeren	7	4.765,00	0,00	0,00	187,00	77,00	3.548,00	0,00	0,00	4,00	1.310,98	24.605,00	1.568,70	0,00	0,00	0,00	4.528,00	15,00	1.599,50	0,00	0,00	15,00	1.589,00	1.200,00	16.900,00	1.150,00	29.885,79	8.218,14	7.308,96	465,08	20,00	20,40	145,00	147,90	2.883,00	0,00	0,00	0,00	0,00	4.848,06	4.753,00	400.400.000,00	373.800.000,00	5.041.600.000,00	1,00	0,00	0,00	0,00	12.121,00	12.363,42
880	Wormerland	7	2.130,00	886,00	0,00	202,00	88,00	2.438,00	0,00	0,00	2,00	1.289,47	16.552,00	1.113,88	0,00	0,00	0,00	2.892,00	6,00	1.454,80	0,00	0,00	0,00	1.519,00	1.590,00	12.300,00	1.560,00	53.382,51	7.139,34	10.960,87	680,36	27,00	31,05	72,00	89,28	682,00	0,00	0,00	0,00	0,00	4.488,12	3.836,00	218.750.000,00	205.450.000,00	2.448.000.000,00	1,00	0,00	0,00	0,00	7.317,00	9.073,08
479	Zaanstad	7	22.425,00	15.821,00	8.346,00	3.467,33	1.034,00	27.434,00	0,00	0,00	3,00	15.159,40	161.389,00	4.879,66	0,00	0,00	0,00	31.273,00	7,00	16.791,10	2.880,94	7.000,80	145,00	39.888,00	196.340,00	167.910,00	182.660,00	501.381,31	10.799,88	150.965,39	14.673,32	72,00	90,00	651,00	859,32	972,00	0,00	12,00	0,00	0,00	9.482,79	7.351,00	2.661.400.000,00	2.638.650.000,00	22.413.200.000,00	1,00	0,00	0,00	0,00	71.311,00	94.130,52
473	Zandvoort	7	3.010,00	2.296,00	0,00	385,00	87,00	3.947,00	0,00	37,80	2,00	1.701,60	17.469,00	1.338,86	0,00	0,00	0,00	2.698,00	2,00	1.963,10	0,00	181,60	14,00	1.717,00	2.840,00	15.050,00	2.820,00	7.886,89	1.526,00	18.886,53	589,23	4,00	4,00	73,00	73,00	162,00	1.018,00	0,00	0,00	0,00	3.218,00	3.218,00	247.100.000,00	234.500.000,00	3.626.000.000,00	1,00	0,00	0,00	0,00	10.270,00	10.270,00
482	Alblasserdam	8	2.525,00	1.467,00	0,00	333,00	160,00	2.771,00	0,00	0,00	1,00	1.879,57	20.314,00	933,16	0,00	0,00	0,00	4.475,00	1,00	2.628,60	0,00	0,00	43,00	1.894,00	4.690,00	18.230,00	4.750,00	53.669,55	999,69	13.011,12	1.183,21	15,00	21,30	101,00	142,41	134,00	0,00	0,00	0,00	0,00	1.229,52	872,00	440.300.000,00	437.500.000,00	2.333.200.000,00	1,00	0,00	0,00	0,00	8.504,00	11.990,64
613	Albrandswaard	8	3.255,00	0,00	0,00	395,33	130,00	2.906,00	0,00	0,00	2,00	1.209,21	26.428,00	712,32	0,00	0,00	0,00	5.502,00	2,00	1.657,20	0,00	0,00	20,00	4.248,00	2.840,00	18.920,00	2.730,00	43.876,49	1.738,80	11.771,81	696,35	15,00	19,95	113,00	157,07	212,00	0,00	0,00	0,00	0,00	2.921,40	2.164,00	351.050.000,00	342.650.000,00	3.866.000.000,00	1,00	0,00	0,00	0,00	11.137,00	15.480,43
484	Alphen aan den Rijn	8	15.030,00	3.731,00	0,00	1.556,67	702,00	17.177,00	0,00	0,00	5,00	7.982,75	114.966,00	3.867,04	0,00	0,00	0,00	22.232,00	10,00	9.973,40	1.997,06	5.168,00	189,00	14.872,00	92.860,00	115.710,00	87.270,00	346.742,11	15.550,24	97.981,03	4.510,29	88,00	120,56	539,00	733,04	621,00	0,00	0,00	0,00	0,00	17.174,08	12.628,00	1.905.750.000,00	1.826.650.000,00	15.309.200.000,00	1,00	0,00	0,00	0,00	51.085,00	69.475,60
489	Barendrecht	8	6.770,00	716,00	0,00	516,67	233,00	5.323,00	0,00	72,20	1,00	2.446,63	48.690,00	1.537,60	0,00	0,00	0,00	10.148,00	4,00	3.551,00	2.121,88	3.347,20	57,00	10.029,00	25.090,00	47.900,00	24.780,00	181.378,65	3.012,80	33.552,36	2.039,71	4,00	5,40	231,00	328,02	226,00	0,00	0,00	0,00	0,00	2.725,80	1.947,00	859.950.000,00	857.500.000,00	6.871.600.000,00	1,00	0,00	0,00	0,00	19.830,00	28.158,60
1901	Bodegraven-Reeuwijk	8	5.680,00	870,00	0,00	312,67	180,00	4.586,00	0,00	0,00	6,00	1.967,53	36.569,00	1.499,86	0,00	0,00	0,00	7.721,00	19,00	3.143,10	0,00	0,00	53,00	3.104,00	5.610,00	31.140,00	5.400,00	168.757,31	14.945,63	18.165,84	888,12	48,00	79,20	197,00	287,62	1.302,00	0,00	0,00	0,00	0,00	12.174,82	7.562,00	560.000.000,00	533.050.000,00	5.594.000.000,00	1,00	0,00	0,00	0,00	15.728,00	22.962,88
502	Capelle aan den IJssel	8	8.985,00	841,00	0,00	1.710,00	471,00	12.891,00	0,00	0,00	1,00	6.522,42	67.925,00	2.637,50	0,00	0,00	0,00	12.894,00	1,00	6.507,50	1.617,42	2.083,20	124,00	19.531,00	38.210,00	66.390,00	35.810,00	341.407,81	2.972,06	72.692,87	5.179,15	3,00	3,54	228,00	326,04	117,00	0,00	0,00	0,00	0,00	2.020,66	1.423,00	878.850.000,00	849.800.000,00	8.937.600.000,00	1,00	0,00	0,00	0,00	31.827,00	45.512,61
503	Delft	8	13.445,00	11.645,00	11.645,00	2.810,33	737,00	37.598,00	0,00	245,00	1,00	9.147,73	109.577,00	1.507,38	0,00	0,00	0,00	15.701,00	1,00	4.872,30	2.404,12	6.021,60	299,00	26.147,00	103.920,00	112.920,00	96.030,00	332.749,73	3.450,88	222.464,93	6.349,22	14,00	19,18	347,00	433,75	138,00	0,00	0,00	85,00	0,00	2.903,04	2.268,00	1.956.850.000,00	1.904.700.000,00	14.519.600.000,00	1,00	0,00	0,00	0,00	58.528,00	73.160,00
505	Dordrecht	8	16.230,00	14.520,00	13.939,00	3.684,33	1.438,00	23.399,00	0,00	0,00	1,00	11.406,86	122.070,00	4.056,80	0,00	0,00	0,00	22.413,00	3,00	13.693,00	4.806,30	5.145,60	383,00	25.085,00	160.030,00	133.970,00	155.150,00	166.146,63	7.245,91	148.777,65	11.462,32	85,00	96,05	481,00	639,73	2.246,00	0,00	0,00	72,00	0,00	9.164,19	7.701,00	2.398.550.000,00	2.377.200.000,00	14.370.000.000,00	1,00	0,00	0,00	0,00	58.230,00	77.445,90
1924	Goeree-Overflakkee	8	6.615,00	3.633,00	0,00	488,67	309,00	7.014,00	0,00	147,40	14,00	3.701,91	51.867,00	2.578,98	0,00	0,00	0,00	9.770,00	27,00	7.013,30	651,18	2.622,40	101,00	2.008,00	8.330,00	51.300,00	10.990,00	17.061,25	10.191,75	18.157,10	1.116,80	114,00	121,98	339,00	369,51	11.728,00	4.297,00	7,00	0,00	0,00	28.044,70	26.210,00	906.850.000,00	865.550.000,00	7.549.200.000,00	1,00	0,00	0,00	0,00	27.934,00	30.448,06
512	Gorinchem	8	5.240,00	3.432,00	3.432,00	842,00	304,00	6.689,00	0,00	0,00	1,00	3.661,83	38.671,00	1.259,74	0,00	0,00	0,00	7.320,00	1,00	4.372,90	1.920,62	5.123,20	127,00	6.948,00	30.130,00	45.760,00	33.830,00	78.248,91	1.883,75	31.763,75	2.563,02	27,00	36,45	179,00	248,81	325,00	0,00	31,00	0,00	0,00	2.559,16	1.868,00	737.450.000,00	722.400.000,00	4.934.400.000,00	1,00	0,00	0,00	0,00	18.099,00	25.157,61
513	Gouda	8	9.280,00	7.377,00	7.377,00	1.726,33	589,00	14.039,00	0,00	0,00	1,00	6.298,90	75.758,00	2.705,52	0,00	0,00	0,00	14.278,00	1,00	7.174,20	3.906,64	6.583,20	124,00	14.300,00	74.690,00	85.680,00	71.360,00	658.182,66	5.409,30	90.891,70	4.709,76	3,00	5,43	277,00	531,84	158,00	0,00	0,00	0,00	53,00	3.140,70	1.653,00	1.044.400.000,00	992.250.000,00	9.348.400.000,00	1,00	0,00	0,00	0,00	35.243,00	67.666,56
523	Hardinxveld-Giessendam	8	2.360,00	2.315,00	0,00	178,67	119,00	2.168,00	0,00	0,00	1,00	1.462,05	18.762,00	648,28	0,00	0,00	0,00	4.351,00	2,00	2.043,80	0,00	530,40	31,00	958,00	5.660,00	18.940,00	6.230,00	37.115,03	1.552,20	7.607,37	612,07	5,00	7,75	107,00	169,06	252,00	0,00	0,00	0,00	0,00	2.627,04	1.684,00	317.450.000,00	313.250.000,00	2.209.200.000,00	1,00	0,00	0,00	0,00	7.661,00	12.104,38
531	Hendrik-Ido-Ambacht	8	3.695,00	964,00	0,00	366,33	176,00	3.344,00	79,40	0,00	1,00	1.748,58	32.689,00	783,66	0,00	0,00	0,00	7.874,00	1,00	1.981,10	0,00	0,00	46,00	3.480,00	13.920,00	31.030,00	13.960,00	85.719,29	1.312,74	24.205,54	714,63	2,00	2,64	122,00	181,78	144,00	0,00	0,00	0,00	0,00	1.497,21	1.047,00	337.050.000,00	331.800.000,00	4.281.200.000,00	1,00	0,00	0,00	0,00	12.889,00	19.204,61
534	Hillegom	8	2.975,00	1.874,00	0,00	245,00	114,00	3.711,00	0,00	0,00	1,00	1.809,25	22.822,00	967,68	0,00	0,00	0,00	4.144,00	2,00	2.267,80	134,64	687,20	30,00	1.804,00	6.620,00	22.160,00	6.340,00	45.473,09	1.821,20	16.654,52	544,60	15,00	15,90	122,00	147,62	55,00	0,00	0,00	0,00	0,00	1.497,56	1.291,00	322.000.000,00	316.400.000,00	3.482.400.000,00	1,00	0,00	0,00	0,00	10.338,00	12.508,98
1963	Hoeksche Waard	8	11.900,00	3.172,00	0,00	854,67	362,00	11.705,00	0,00	0,00	13,00	6.074,07	90.256,00	4.866,64	0,00	0,00	0,00	17.020,00	27,00	9.084,40	625,74	2.462,40	118,00	4.851,00	13.730,00	76.840,00	14.730,00	60.562,92	11.697,30	33.815,03	2.196,18	125,00	153,75	510,00	647,70	5.552,00	0,00	0,00	0,00	0,00	32.983,68	26.816,00	1.461.250.000,00	1.409.800.000,00	12.087.200.000,00	1,00	0,00	0,00	0,00	39.689,00	50.405,03
1884	Kaag en Braassem	8	4.240,00	542,00	0,00	282,67	149,00	3.916,00	0,00	0,00	6,00	1.745,94	29.168,00	1.095,92	0,00	0,00	0,00	5.440,00	17,00	3.113,20	0,00	0,00	32,00	2.122,00	4.550,00	23.250,00	4.310,00	68.623,29	6.745,60	9.214,93	592,95	43,00	54,18	158,00	210,14	908,00	0,00	0,00	0,00	0,00	8.084,48	6.316,00	389.900.000,00	355.600.000,00	4.830.000.000,00	1,00	0,00	0,00	0,00	13.278,00	17.659,74
537	Katwijk	8	6.920,00	5.004,00	0,00	837,67	385,00	8.700,00	0,00	131,50	1,00	4.907,87	66.966,00	1.920,04	0,00	0,00	0,00	14.354,00	3,00	7.823,40	1.049,24	2.019,20	96,00	4.719,00	57.150,00	68.680,00	54.280,00	38.400,76	1.494,30	60.720,52	3.571,18	39,00	39,78	269,00	274,38	168,00	470,00	0,00	0,00	0,00	2.526,54	2.477,00	835.100.000,00	812.350.000,00	9.716.400.000,00	1,00	0,00	0,00	0,00	27.777,00	28.332,54
542	Krimpen aan den IJssel	8	3.110,00	925,00	0,00	491,67	206,00	3.989,00	0,00	0,00	1,00	2.676,95	29.626,00	2.157,44	0,00	0,00	0,00	6.193,00	1,00	3.037,40	0,00	968,80	69,00	3.470,00	6.690,00	25.680,00	6.310,00	123.798,94	1.315,72	24.952,86	1.269,14	9,00	13,59	121,00	179,08	129,00	0,00	0,00	0,00	0,00	1.133,68	766,00	335.300.000,00	332.150.000,00	3.806.000.000,00	1,00	0,00	0,00	0,00	12.660,00	18.736,80
1931	Krimpenerwaard	8	7.770,00	3.668,00	1.194,00	657,33	323,00	7.860,00	0,00	0,00	9,00	4.306,92	57.785,00	2.766,90	0,00	0,00	0,00	11.590,00	24,00	6.421,50	0,00	2.399,20	89,00	4.020,00	4.180,00	45.440,00	4.110,00	340.553,75	34.283,79	19.726,23	1.929,17	95,00	165,30	298,00	473,82	1.220,00	0,00	15,00	0,00	0,00	25.497,81	14.911,00	786.100.000,00	732.900.000,00	7.838.000.000,00	1,00	0,00	0,00	0,00	24.627,00	39.156,93
1621	Lansingerland	8	9.785,00	501,00	0,00	609,33	192,00	6.127,00	0,00	1.023,60	2,00	2.437,80	65.594,00	1.107,36	0,00	0,00	0,00	16.053,00	6,00	3.300,60	0,00	4.016,80	47,00	9.080,00	26.750,00	56.830,00	24.800,00	141.403,40	5.873,28	35.074,49	987,78	124,00	164,92	321,00	426,93	317,00	0,00	0,00	0,00	0,00	7.078,26	5.322,00	1.554.000.000,00	1.541.750.000,00	10.159.200.000,00	1,00	0,00	0,00	0,00	25.658,00	34.125,14
546	Leiden	8	16.870,00	17.166,00	17.166,00	3.059,67	914,00	41.683,00	0,00	0,00	1,00	10.426,54	130.108,00	1.506,52	0,00	0,00	0,00	18.611,00	1,00	5.499,20	4.929,42	8.351,20	202,00	23.920,00	174.940,00	150.490,00	162.640,00	247.046,97	2.604,91	265.881,93	5.413,19	2,00	2,58	421,00	496,78	141,00	0,00	0,00	125,00	0,00	2.601,34	2.186,00	2.515.100.000,00	2.476.600.000,00	20.377.600.000,00	1,00	0,00	0,00	0,00	67.931,00	80.158,58
